# Name, Essential?, Degree, Eigenvector Centrality, Betweenness Centrality, Closeness centrality
ENSP00000246554, False, 103.0, 0.0007769287946315384, 7.641522895920285e-05, 0.2753216102117475
ENSP00000350386, False, 87.0, 0.00018878107921367217, 0.0005315829453271269, 0.28397791949530277
ENSP00000329468, False, 5.0, 0.0003422299448551731, 6.717067287560449e-06, 0.25474033862856965
ENSP00000454229, False, 11.0, 7.5923647969971375e-06, 2.5496397547617033e-05, 0.24882833623745718
ENSP00000211287, False, 102.0, 0.0008619017867506196, 0.00030570924120111283, 0.3234782948309867
ENSP00000285208, False, 38.0, 2.4968099617350127e-05, 0.00013041460621219722, 0.2639335903890889
ENSP00000353444, False, 32.0, 6.53885433926764e-05, 4.477504081094787e-05, 0.28081030683166636
ENSP00000223366, False, 81.0, 0.0005310794279615466, 0.0009218715559240218, 0.3062375212600754
ENSP00000316845, False, 12.0, 5.37161079348184e-05, 0.0005542978765466414, 0.27378355150072725
ENSP00000280706, False, 40.0, 8.395286182053484e-05, 5.837061747331734e-05, 0.2718604345828136
ENSP00000367220, False, 87.0, 0.00040371458616498944, 0.0003864104696535364, 0.3074139370882435
ENSP00000251157, False, 13.0, 0.0001038226857162473, 0.0001664217388290038, 0.280482229634772
ENSP00000418734, False, 61.0, 0.0035500767778357963, 0.00023568984471667524, 0.30477820095306435
ENSP00000360916, False, 68.0, 0.0005854619791354781, 4.1732918800798126e-05, 0.3145113824071085
ENSP00000331748, False, 12.0, 3.2835840286305496e-05, 1.6127029703695744e-05, 0.2629573775696484
ENSP00000363092, False, 70.0, 0.00021135455604400286, 0.0010834261487529869, 0.30495774959038274
ENSP00000239690, False, 8.0, 0.00010659057684628175, 7.40042183918179e-06, 0.2447800452174427
ENSP00000318635, False, 31.0, 0.00045414631737881355, 4.786984833029687e-05, 0.29896404851285013
ENSP00000350052, False, 16.0, 0.0014055996730811537, 2.5291424798834505e-05, 0.29483482842090275
ENSP00000280551, False, 64.0, 0.0004173126823870358, 0.000322921834820275, 0.28582027745186
ENSP00000349467, False, 100.0, 0.0003925069052438608, 0.001333043445224788, 0.32069773294871545
ENSP00000256637, False, 88.0, 0.00040828033589916516, 0.0015469290954116773, 0.32044957731220863
ENSP00000366283, False, 5.0, 5.893092288024242e-06, 3.729401035661222e-05, 0.25052934059286147
ENSP00000350199, False, 46.0, 0.0001300814904208229, 0.0003061763425726224, 0.2871232211880124
ENSP00000471457, False, 17.0, 6.411626205056885e-05, 5.031776174843998e-05, 0.27895658617089353
ENSP00000382177, False, 61.0, 0.00019193909474113596, 0.0004824926703371785, 0.3039282241344513
ENSP00000251472, False, 4.0, 1.1786054448685896e-06, 5.456671030948355e-06, 0.22943848860079227
ENSP00000381098, False, 62.0, 0.00032487580160489793, 0.001073646673670815, 0.31000280714887246
ENSP00000379506, False, 171.0, 0.061800729250468235, 5.0191369952025694e-05, 0.30810006509811216
ENSP00000298545, False, 30.0, 0.0003227579338032288, 9.806831389677687e-05, 0.2724327346885073
ENSP00000337797, False, 16.0, 0.00028115697008704077, 1.0519964531565215e-05, 0.2919405720731041
ENSP00000366488, False, 221.0, 0.001381825220536227, 0.0029446338564022016, 0.343786319110078
ENSP00000313007, False, 157.0, 0.022378918394824872, 0.0018483012039563723, 0.3234151389132939
ENSP00000338864, False, 12.0, 9.918475986841479e-05, 1.1846073041986804e-05, 0.2771086352838837
ENSP00000379838, False, 1.0, 2.6289887854115727e-08, 0.0, 0.19697023745823375
ENSP00000262848, False, 16.0, 0.00018292703421611233, 7.715355154687409e-05, 0.28439721182570477
ENSP00000482472, False, 11.0, 3.538173787644789e-05, 1.3674706282995396e-05, 0.2685026096540993
ENSP00000264051, False, 27.0, 0.00016555026791711936, 5.26337337414969e-06, 0.2889210590574528
ENSP00000290573, False, 68.0, 0.0002317784756721206, 0.000717757205857181, 0.30327163545156627
ENSP00000368566, False, 19.0, 1.7239441106951467e-05, 2.7900171745230654e-05, 0.25796153546679124
